"V1","V2","V3","V4"
0.000509959966178103,0.11190451938118,0.719153592013059,31.0533329846012
0.000454789874908176,0.136912110160703,0.734781262182812,137.664255444559
0.0029100850603639,2.3631896685763e-08,0.198963213044256,31.0000198170283
0.000319864201357545,0.0549489577812988,0.824596570188759,31.0260563210132
0.000634403632001717,0.17629391888104,0.612463310799646,31.1062864435052
0.000267522930017192,0.0653567128314011,0.837144910978767,26.3734300979781
0.000433459379613736,0.145654976310672,0.71983962686355,31.0564689835605
0.000594008969036492,0.139043882371229,0.724593100964198,13.3055236100836
0.000255067906924795,0.0538833800060034,0.830725687199162,31.0175866570448
0.000225302478546349,0.0956057217557947,0.833107415634253,31.001315856566
0.000427058053495716,0.138545790308026,0.730788760628221,30.9918595311984
0.000329039232683012,0.0897079910654656,0.790366519184841,31.0630258770356
0.000271844872590949,0.0581594723870443,0.835239411311839,31.0503978130691
0.000372564976018787,0.0957540281266078,0.76759529202078,30.9897683000947
0.000442455525567574,0.133402643545669,0.706176080320624,31.1236314973955
0.000207247117134445,0.0579130092463693,0.862289105156438,31.0192517083205
0.000416985258200127,0.12677824186104,0.739471740416102,15.38065313993
0.000280925305461625,0.12595090305562,0.772576565100861,31.0588143994274
0.000405671980919195,0.0821148867731779,0.778294284829077,31.0369603263964
0.000135355639005163,0.0508974399725284,0.889589716237727,31.0208867698209
0.000393528794384777,0.112393941702401,0.76161311972662,31.0845508118534
0.00037149931615094,0.111795590241872,0.763786458191463,31.0354123996483
0.00033640586193091,0.112233644020114,0.774966397105843,31.0124676890969
0.000127405764453688,0.0943796468497997,0.838268610694415,31.015585620116
0.000296130729370213,0.0803506001886887,0.817728559590801,27.3066129138823
0.000316185971956063,0.135939646276856,0.75440105179312,31.0046705335525
0.000292195372252335,0.100436076894794,0.810885746805489,31.005624098008
0.000461337212610066,0.123202472281163,0.73535656556571,31.0316150063873
0.00039974604126616,0.0938748624923716,0.788546956010236,31.0109914442337
0.000731254283934423,0.127237749669236,0.60019154534288,31.0790592977238
0.000432523559470397,0.0694251533991198,0.768481901699559,31.0421129257894
0.000204293410564577,0.104382393683682,0.840705191153586,31.0020248435421
0.000195729971377712,0.131201359631292,0.816067660213838,31.0049414194081
0.000460292051507907,0.068115552696194,0.772085246410547,31.0487669537609
0.000271242687437167,0.069480922555818,0.835963682973938,31.0207539928092
0.000324940345679866,0.0727841415592399,0.821342520124052,21.8353826593281
0.000345694657434569,0.152680086947185,0.728918910961375,31.0028875165206
0.000255644803525453,0.0740780047616835,0.812581805568114,276.135350644987
0.000402666582903613,0.155154214633244,0.715799210875814,31.0852310734159
0.000359388656625918,0.0870919802227026,0.791116764392855,31.0038930277597
0.000293924229001291,0.131063907853889,0.778832569805375,31.0176256074891
0.000143989970448076,0.100479266263873,0.84096687555947,31.0227731338069
0.000566111586461746,0.0914689378491909,0.707762494550428,31.4907524437893
0.00022018290787568,0.121830233206646,0.806237690371522,31.0214915808778
0.000679465470993794,0.218809602272675,0.602513663516948,17.0987863372656
0.000187003406440956,0.0821642006084461,0.852630929896714,31.0257547628671
0.000234053199887793,0.0988418441264649,0.811161868436799,30.9969365945881
