"V1","V2","V3"
0.000305109198906469,0.123013295507443,0.803029091696688
0.000917595472852054,0.0658130296331945,0.707753389185469
0.00028884357072003,0.179842604616573,0.773207764948188
0.000118452292707029,0.0162098293792631,0.953078959509447
0.000414829249330618,0.074560423375477,0.840376723217061
0.000433888275635441,0.0882821440429743,0.833829460978592
0.000636870076138421,0.185138857304562,0.670201324608885
0.000206225072547983,0.0528854175041731,0.896750984648386
0.000542286907259515,0.129734476992679,0.763278300693438
0.000478190147926306,0.0917314768863229,0.796040253723551
0.000879599209306713,0.159018566369018,0.652353066596076
0.000547059710703992,0.123129210360735,0.773045729715615
0.000381797869450029,0.0619143521542272,0.854540462521298
0.000382367407122162,0.110992783098921,0.785495298175284
0.00069953025837693,0.108221811238544,0.733497150807679
0.00033129309873355,0.0832996980234814,0.852819376415384
0.000811769226431474,0.147480476784748,0.695222872674058
0.000416355513273158,0.0968589459972736,0.815473920634692
0.00117330216248662,0.221735362782598,0.573591168747822
0.000605904777316437,0.10702112883697,0.734872060464327
0.000427017473771609,0.120015537049033,0.788294503652595
0.000312646867023001,0.0754966419101282,0.845602880369839
0.000396583360407163,0.0866208706670364,0.812259293540797
0.000796951224760729,0.159650948267529,0.691509564240627
0.000894670222322447,0.119512323208328,0.694229446834245
0.000993814002273615,0.248391116765558,0.558520379437911
0.000667770964814892,0.125852105509314,0.73878207196155
0.000618866837705521,0.185532715607082,0.711748187793735
0.000174136456759817,0.0755729160502523,0.887737644502868
0.000549700635785088,0.0919438530600085,0.784267160856833
0.000325685600783599,0.171834068530385,0.762197678316458
0.0007781523862529,0.0915705274470266,0.740663010077806
0.000240874217380719,0.0809705996355172,0.860688306870523
0.00207880910798471,0.125876491412413,0.412435247521715
0.000426042993582506,0.0916992295377416,0.807232508053197
0.000672171359338213,0.0878691355528759,0.741604413962918
0.000386333218400389,0.142630463078208,0.782773470172306
0.000272727001278998,0.0383006346276104,0.900482914569526
0.000189631777596879,0.110786948127758,0.857366377430828
0.000225789958960166,0.0376340358034273,0.898095870507935
0.00124754051517346,0.137198614273237,0.510821611595298
0.000242326542366537,0.0394293776524949,0.895011659045346
0.000559186330742753,0.183172921626597,0.703084810095526
0.000462443544210165,0.132806954058762,0.760423573198238
0.000354671861621663,0.173322660172635,0.754718713320515
0.000310051856015186,0.104298159511051,0.820049441767184
0.000546053754797494,0.114118121265817,0.727041927783707
0.000231760746177984,0.099191620678425,0.852714536556293
0.000255681267498648,0.0477589516695819,0.878975770635659
0.000590552836123191,0.143423215311194,0.722631404326228
0.000172359140503836,0.0165685826764608,0.938816025253812
0.000316431815956549,0.0728288334927709,0.859439357554616
0.000433895561460919,0.121828465768157,0.765891642012007
0.000540235229609949,0.0787391986662076,0.783448243371732
0.000420682929164937,0.100664437988375,0.810965231766076
0.000673097298569042,0.0643310067129934,0.783556331887518
0.000327531182353318,0.192300102971089,0.715165165716879
0.000235995645387289,0.0593981127840668,0.893932941287299
0.00133365514692965,0.218432249352996,0.454895507728037
0.000469864611543759,0.054503433727488,0.826334263357356
0.000604236202899007,0.148636546461302,0.715593784293536
0.000582429889721534,0.0586177031656089,0.802162748399341
0.000513683737955811,0.0815187243454624,0.776917242880413
0.00116998929002977,0.073256984450566,0.669090823262564
0.000341206564349402,0.133546311420479,0.763514865978004
0.000824551455215484,0.0478807931221644,0.725294353663877
0.000272283904099139,0.0820136815268247,0.83978893635612
0.000952489450822554,0.17198391815658,0.626747035143211
0.00106958187420674,0.158473686899487,0.625566390982887
0.000490545528996512,0.161125414488088,0.740898844410792
0.000321473571777804,0.0804442044925331,0.835599085836786
0.000602887752903136,0.1835824456363,0.67902898901288
0.000625202904494936,0.2272000461449,0.658426769513201
0.000699747688010553,0.0954234076259804,0.756894088946331
0.000394428971536703,0.114970052798081,0.791172930834499
0.00135614948606959,0.136439040527898,0.596039981116521
0.00030667869276215,0.0632260748649542,0.871575181604624
0.000241571536146604,0.0918459776865873,0.832691443033404
0.000793526831821335,0.156007650684341,0.646233888102114
0.000987986020639028,0.0951950554476896,0.663163606558146
0.000171494267716953,0.0624233231757498,0.893776282590014
0.000373414776842445,0.10344664309762,0.810634166041201
0.000493792073875118,0.128927036223188,0.722051900410859
0.000256353245324209,0.0774627217912198,0.867223941832879
0.000479765295011654,0.135171321530598,0.773930661700354
0.000556062000472521,0.125053471901985,0.781059837543918
0.000629112823031657,0.0853323900498297,0.778939487783937
0.000543191550967106,0.117258821133699,0.753838788876611
0.000538408280023368,0.143279734446478,0.743950289968555
0.000507161652570874,0.155863638994466,0.761310481560854
0.000628124090866514,0.135013366486873,0.730166099673031
0.000183594097001077,0.071912496715633,0.873307640091779
0.000464832580075525,0.101343492815172,0.802895862387978
0.000598817478459972,0.0934647497189608,0.753731592185347
0.00263503275643643,0.103663418319098,0.317331546917403
0.000352398563584752,0.0724743115086136,0.837365299931877
0.000473775013458736,0.102832698955838,0.7661386354192
0.000281344368438302,0.0977822743197727,0.838105297088067
0.000324133863352829,0.173054110607996,0.757544969357497
0.000331681509136607,0.0857962418590775,0.827601126949393
0.000281086474929483,0.102771203221629,0.828863567128717
0.000567909509972702,0.119035238432114,0.756681492203492
0.000483172541487606,0.10325335768315,0.773770907193608
0.000482923196705536,0.0892790567421787,0.784169234112593
0.000546878022148669,0.0616809717972765,0.811983283513589
0.000284101741235017,0.0879953201425641,0.848955753332367
0.000496864293126346,0.14357565580082,0.758766702779516
0.000593236033891037,0.0598696862424602,0.802907733138763
0.000382532811432488,0.0658033842205646,0.856975536449853
0.000139265626376385,0.0825027140560082,0.885314056653996
0.000405765242499195,0.103609689286538,0.799387343475432
0.000453939283346915,0.129842454437197,0.7463251968453
0.000467531965914948,0.116250807480749,0.769049895457427
0.000424071118648274,0.0958559323873394,0.803372314401143
0.000191156066219665,0.0902698498821997,0.870201867777871
0.00032253441015032,0.110127459837653,0.7951715094411
0.000663998734632744,0.0496692048473395,0.77936123599144
0.000691755275830185,0.208667858040468,0.669817818849344
0.000325822012356696,0.0533257217919988,0.850075372773282
0.000371030830945363,0.0657315834091155,0.839313417267014
0.000159548998283623,0.0310503733520315,0.926308573576843
0.000768139093713742,0.106623643899788,0.736197440703394
0.000423252242294882,0.1468769715444,0.754400311337039
0.000395768696354263,0.0612815709046314,0.838925132146837
0.000379390292340076,0.0811484692273411,0.836606952352938
0.000381133758698935,0.0852448873552902,0.823447215820015
0.000236198894551812,0.0335900783344463,0.890324236397922
0.000592087349463582,0.0381660193159803,0.812187914844425
0.000568942205004984,0.101041671942875,0.787814866976031
0.00021094078752145,0.0510222066036166,0.886655531056634
0.00046645606555496,0.0825308858097595,0.808597889823096
0.00128614873793056,0.127622828192364,0.596162359894856
0.000632920216913092,0.0792649123008869,0.759850366346599
0.000760091553096317,0.143321499488598,0.702832920056104
0.00090814025052496,0.105202738672098,0.694135606014812
0.000602785583084381,0.183854598701892,0.667059773273342
0.000388772677779359,0.158766787962916,0.729452847617649
0.000655928481979435,0.100903532481851,0.71032185632805
0.000391912031845403,0.10248216214004,0.814425718118957
0.000636353489178852,0.101623647139755,0.760572737678347
0.000345130092473929,0.0916123421908457,0.82719399922007
0.000434682426121915,0.0475012110845804,0.833669310131128
0.000633763797439666,0.114688432258379,0.754635554063089
0.000587515058498603,0.130883025366671,0.740852832416808
0.000144060323300583,0.0584130766225842,0.909374401698619
0.000547774672205244,0.124798358923813,0.764705569157535
0.000323717358315703,0.085154725621594,0.810233346374649
0.00030871924871032,0.0988038685858429,0.827505889416815
0.000252725049541072,0.11284922207235,0.823016547677798
0.000400656673731775,0.0657796601648586,0.83047676681802
0.000546581250531328,0.047331368070297,0.814403612081553
0.000267432711355235,0.0644184965897255,0.861613432361743
0.000319759399512411,0.0639413401352093,0.86622598055967
0.000668046601270428,0.171670729303028,0.656023136715612
0.000401081899621769,0.0712964704696185,0.815822776740064
0.000593428655493158,0.145557369428647,0.751462660845497
0.000687848033488734,0.125660745362671,0.713748273267431
0.000401487512032486,0.0962046840270812,0.770640850992052
0.000203456604031283,0.0853571543607163,0.869291212766429
0.00062607334799588,0.12297784997559,0.725050097520787
0.000670621817171463,0.119307062929752,0.763049063183125
0.000219503940053029,0.0752825131968598,0.875605345830408
0.000274896556451845,0.126754293334872,0.791887929112782
0.000210943819457208,0.0594982110197187,0.886663314480953
0.000365807271383742,0.063946320120035,0.838585705516837
0.000249427304103495,0.0432797425381887,0.889662661975269
0.000622532119073859,0.173106467959472,0.669355556745112
0.000524817201028372,0.0607066620714441,0.817877434354814
0.000893510816015001,0.181732700814336,0.65523452603959
0.00101067524928936,0.1367130589955,0.61358259370811
0.000650968315318661,0.0944738933795641,0.778768431635279
0.000830723759070814,0.0952824396482736,0.708008484121117
0.00050052984091842,0.0610784486500252,0.793134066063336
0.000535514675594501,0.0878126180864989,0.784695370146254
0.000935195032103952,0.0781460804333587,0.726208429956513
0.000146885709760658,0.119224137124528,0.849359800607425
0.0003552347142858,0.101200007197183,0.823934843717407
0.000699726521333769,0.13160223067706,0.72554603707662
0.000156967714190114,0.0604498167545231,0.906246919398691
0.00182632942781197,0.228822585807382,0.27595222445554
0.000475062004285409,0.0791382260048397,0.81693483054094
0.000335170118363839,0.0851849420696448,0.832049889368906
0.000400708510079481,0.119613831429644,0.773033365233573
8.82306861182287e-05,0.0591257116831381,0.915977724915988
0.000230741687161043,0.092870170292757,0.856983479336479
0.00118111394660434,0.167537756642685,0.612919131094872
0.000358071327385203,0.118219936767646,0.804206013804191
6.82603863899572e-05,0.0423130843513025,0.940891023371363
0.000915041815570639,0.118116852354495,0.695199287249775
0.000769971471864381,0.172488599796374,0.671054730768788
0.000492072439513617,0.114176866549104,0.772376823949606
0.000198712835010744,0.163236459866263,0.802494680155931
0.000142748951535972,0.0258889739112113,0.93625226331123
0.00109050596976492,0.0225569322138005,0.658013134432413
0.000805630946230823,0.0976743297839137,0.764186294744116
0.000895385848121177,0.0932326786441695,0.69118552552314
0.000497517112025674,0.12022169942668,0.764994326100008
0.000445847588649632,0.123361366628196,0.774047897824598
0.000193802029158108,0.11487340671852,0.829157426061329
0.000576015211426623,0.189285929847529,0.712971702759384
0.000628516717732616,0.143824567397791,0.682675637556156
0.00079099753346158,0.0999452926665717,0.733662327463098
0.000328899130896317,0.123811397460589,0.797196218534856
0.00156363606747119,0.125993398134816,0.494336832853199
0.000265814974235438,0.0297400617675443,0.902482047784366
0.00036775331172055,0.11996284009651,0.786059618122795
0.000306902998945319,0.126002086188763,0.807744657232713
0.00135730298026633,0.0592294019122531,0.630609325879594
0.000798351704315376,0.127678147474827,0.693322785843366
0.000366547034534116,0.0587196966106463,0.841089877704742
0.00121582266805752,0.19111536584593,0.570144859833325
0.000328477442488514,0.102167459778358,0.828828679932717
0.000791342719450102,0.185562859510894,0.647253352036846
0.000280611707559045,0.090303346353622,0.831845599316222
0.000758972826808212,0.154910856453602,0.628655483726277
0.000583303550479358,0.0956471367507341,0.771849726036575
0.00038177706645731,0.106843418165831,0.810509151593145
0.000531646911295313,0.152178889606128,0.727902887768878
0.000599878885760899,0.0877427688360172,0.730766324983198
0.00102368206051208,0.140039131756516,0.625079142568948
0.000625617595004434,0.104440038163352,0.722436330715567
0.000355461706001223,0.0649832419294081,0.853218945918248
0.000630348299287392,0.0979447537827005,0.747336770218015
0.000605870424453673,0.13247503534648,0.734223904689964
0.000583804625442346,0.174979948447592,0.679635523443331
0.000430832671076033,0.120532154700885,0.780143382581584
0.000378370403522141,0.0858099411502793,0.827093260789802
0.000129924235804624,0.0464304465811008,0.917429609134308
0.000468303384416443,0.0772406104972823,0.811639025073823
0.000334801971047123,0.128665649728166,0.792263376377324
0.00052695906512915,0.135468851415447,0.748778916548414
0.000479260207008769,0.0670720862576355,0.823856958458315
0.000880685026581346,0.09970215481083,0.730408676313936
0.000490362823202553,0.144577670509587,0.750346771938199
0.000450910137785134,0.102784846501993,0.797041257055661
0.000902104973672035,0.107174929990266,0.651996269952882
0.000569321871256718,0.0831729338175243,0.78667759379851
0.000716452945306576,0.13072223517351,0.704622886454556
0.000167347426226891,0.0611386776329556,0.894822532171905
0.000668748996541702,0.14647938594371,0.712068155460404
0.000622318795480708,0.147589989023576,0.697169719929337
