"omega","alpha1","beta1","shape"
0.000311797569147159,0.186291080603158,0.764987265341694,13.1125259251231
0.000284689056035894,0.10200942539998,0.833648327272089,57.8758435952434
0.000394396252020753,0.144401157357311,0.774224007327049,16.9037839261292
0.000356296026301754,0.183241446625289,0.769767526001589,34.013489311835
0.000328177638583081,0.146583312633132,0.771853834423432,21.1132072872519
0.000337417023399822,0.16030921605726,0.789892891573893,28.91739845243
0.000279850328216275,0.150096576292556,0.806039533756123,26.2993298549077
0.000403459738095125,0.157049516267315,0.762674031539453,18.5049710224245
0.000303660275226294,0.137038545907613,0.805078201968709,15.7392268789302
0.000225207872538879,0.0891985212639236,0.85193386960196,98.09878624417
0.000389791044914892,0.155530896555976,0.776731335606785,99.209840854352
0.000846872256749209,0.174769014085116,0.650049780444161,51.4057925240816
0.000410841436713775,0.129031195865987,0.777982119091914,14.1332706345965
0.000460718179689781,0.105926485419193,0.761388538211825,99.506765804625
0.000256568544623336,0.148590091656051,0.808426917016605,13.7786255148459
0.000297899297721163,0.108046363195621,0.828287283910239,32.7332010743602
0.000362846778783994,0.127698809179166,0.788419260506935,9.91716171029528
0.000439097470142316,0.16315496849788,0.757044150564091,14.4142331767117
0.000664940434509275,0.140878042303354,0.726892523626518,27.3205255005962
0.000690265826719758,0.164364182331605,0.710687761207252,22.1266993429751
0.00065875490377551,0.144860744956053,0.721552318510271,22.9518877387368
0.000465814572326733,0.146554296281564,0.778669827484811,10.7087495330012
0.000460820323998354,0.154666398549621,0.739614755351577,17.6196022732169
0.000697151489271411,0.186957854595787,0.670238123742104,36.5794404271766
0.000436897438874884,0.116688617365181,0.763212139482458,92.4877383680395
0.000460009989623241,0.123676757879016,0.769816922183428,23.4515714535365
0.000368632365649885,0.133418003576418,0.771961664393035,18.0557191317169
0.000529740964594671,0.183815259250844,0.711558216765918,22.1767250582852
0.000575368625675133,0.150512113702897,0.732106978733788,40.666002366997
0.00060252184514472,0.148694672491703,0.734363401668703,15.0914096284141
0.000429194982258866,0.148321182486645,0.76746864573883,24.0560849072853
0.000472473567479465,0.139243905967499,0.752895079108149,75.7002747563567
0.000478231460570178,0.159502195068257,0.752485661977677,12.7431483291509
0.000268569658892988,0.102665241598439,0.833584588232125,51.0510620439258
0.00034745008492489,0.152684849243084,0.789087166592805,10.6426495721446
0.00031400188506116,0.147874084812468,0.787869974156339,23.1844675755118
0.000487452511985502,0.185431932003799,0.725966397780515,19.9334015698473
0.000401548734344049,0.134574506922125,0.790381149702207,68.8903520779798
0.000497492921021569,0.185384102884048,0.690804419655657,18.5344906920407
0.000303422655056736,0.139615162272023,0.797117737809473,94.4349850098977
0.000827797553806421,0.202099538219659,0.661057435530043,17.6493000471469
0.000267788474034489,0.104200828470714,0.832018606021725,23.3642371812075
0.000430683615426027,0.146209849136062,0.750609135210237,85.4899374347227
0.000402303154104956,0.104886687032427,0.802646705610326,27.0799212553014
0.000611725491592432,0.164091730625676,0.718503853434189,16.9269651243597
0.000211462569641977,0.101058457893239,0.848787570639935,13.9686182483842
0.000341981570052016,0.0933241191408957,0.822162561512208,33.0460482772366
0.000315588604852017,0.13593340783826,0.790873475470545,14.6041033268283
0.000908410251808222,0.242362489643677,0.556098966800507,13.4850896383919
0.000420712811287308,0.123418437433295,0.77239377499211,13.2585901399528
0.000472060070182804,0.159968729598065,0.741968480299408,86.3288700828672
0.000375730720362501,0.122260441907389,0.801005731372692,59.4993440625336
0.000651243982221468,0.195342190113373,0.649853499321817,97.4343940160069
0.000441838789227161,0.105902549422822,0.789068829748896,32.5969429346234
0.00044374492442614,0.155449929115098,0.747525157687981,39.2660755570821
0.000367462922784168,0.0844015227960168,0.832361096916678,86.0100832700825
0.000376547986405382,0.191970804786604,0.74035759682306,77.3275373030696
0.000615732491955582,0.188072524075281,0.688848545490075,51.7661546402878
0.000267490026326078,0.111285264089109,0.831091705289541,99.9993808372564
0.000314856140177536,0.118541537164128,0.82319926181459,12.7701159571394
0.000477062602676127,0.138686811009784,0.752543308732268,22.1261412307147
0.000911400441500054,0.146764267731043,0.651793329780428,24.1764302609139
0.00047523070917617,0.133248120579215,0.751430254806891,99.3463067448943
0.000508744371029881,0.175507032007788,0.691876264712137,40.9417189188726
0.000295135951410494,0.142699926711546,0.796658305259828,19.2541080695842
0.000314332947254686,0.163721870134014,0.784028950000381,34.4517835815497
0.000480415775826131,0.204121304486323,0.681155922593285,37.5598775436366
0.000345402664035697,0.150567055365656,0.77356446832072,16.3714112226429
0.000901825815974651,0.190086129818509,0.593486210984946,30.9174952888319
0.000512151669895334,0.170868218053255,0.748469473692751,13.3137020192746
0.000194344628643137,0.0671950459795608,0.887717021077341,16.9413838468541
0.000446664321450603,0.194860344496974,0.720437834730103,12.880988972937
0.000426276399408085,0.12476578082969,0.789550915440487,30.0374527642348
0.000164681963505374,0.0832858611980304,0.882153269019114,11.7999017337717
0.000300154013818854,0.167037589093231,0.789198783755201,20.62145885401
0.000360890860380511,0.119952858052562,0.800112368204776,15.8357651972035
0.000274754262346528,0.128523192131756,0.823330505480118,14.6677764453445
0.000295729448910186,0.138359158534216,0.799505594624156,37.4401175126294
0.000340536466627358,0.0998658895766316,0.806363719110975,19.2377940781312
0.000381730290052865,0.123736548008683,0.791865735234542,46.1701593282634
0.000604522950572807,0.14703978296402,0.717609084437859,14.9590336644553
0.000411795588856645,0.147740063182122,0.759864223055107,45.4388751717468
0.000511439450781369,0.132650878330564,0.725993445779804,25.7674948442962
0.00051324906954227,0.181518815774488,0.716562927332591,82.0567139742466
0.000394212631335556,0.0965362990158144,0.807142418161388,18.7916159904443
0.000967132441738676,0.170762252821056,0.638338131185743,14.6662561689375
0.000234596177024081,0.106330399244648,0.848614116666239,16.745523554183
0.000401430429268347,0.197464215944816,0.732884957261725,25.748130618738
0.000462170954691134,0.168542470635962,0.731317439578139,20.1481805531522
0.000485621847499608,0.117924068954755,0.773519344318351,99.988404898284
0.000327965856898786,0.178030348939962,0.753491770764766,48.7924149752764
0.000655503531946526,0.17232110140082,0.689197821048069,17.8833158082669
0.000408552408225484,0.144327098120029,0.770137953900613,44.7143368145369
0.000324773200997854,0.131435528747276,0.798469807450695,25.0309335137263
0.00100085535804037,0.247534128945326,0.541152019426309,22.0563200884588
0.000468507452482851,0.176661789238914,0.735650459261011,22.1670637351631
0.000550436055686395,0.160720076601889,0.72761898647444,15.0287284192216
0.000612682256441075,0.119041757282945,0.738646796198138,34.9938159851298
0.000546943099644014,0.12389720556795,0.752400411997233,25.5793856150961
0.000151019674547414,0.0861322119396758,0.881249378086361,24.8480004207758
0.000620920630837438,0.159824470881307,0.714119039402298,15.8356042457803
0.000456675478074063,0.19314868695661,0.722047766494584,33.9110560109158
0.00103545592701161,0.202563531424568,0.558379043571496,24.5951399299678
0.000590750920699728,0.189142654997673,0.675910512295367,18.1409314181082
0.000637901517298753,0.229949754068163,0.666361734680391,21.7953509878915
0.000365354109035002,0.144666959346197,0.784123788830698,26.8818366815339
0.000437297657958878,0.109709390121974,0.801399279138253,11.2788211321322
0.000247196406173566,0.10594787774985,0.847470084470594,11.9575150111801
0.000567216704354407,0.124990586360934,0.735674464454738,99.9411791723985
0.00067146887849704,0.137402782392269,0.713460235548206,20.5208901451215
0.00022756930057771,0.162328399568146,0.792323895856205,11.9176309454633
0.000521401130997604,0.148716701310245,0.741385000014311,13.893268508721
0.000425789346502643,0.0964934889584249,0.797142626029342,19.7109315814455
0.000597388046200953,0.164400023777392,0.727890415462333,26.8304412394309
0.000370080445698994,0.157193762196816,0.784261878757073,34.6617818693898
0.000422528116306345,0.150358331023627,0.783812077810104,10.9912732056732
0.000222773525894469,0.150028860647067,0.80699896526357,20.5885005068982
0.000361722871407668,0.147423852664874,0.793208385888714,14.6936993824984
0.000256461725059101,0.101547599782305,0.833585044625938,26.9275851479564
0.000348498995752759,0.138602625866677,0.794053250073544,32.6986482943042
0.000643507748488225,0.18021402006735,0.706153222986777,18.3936609085212
0.000494847574946955,0.19640585749585,0.711757564634925,16.070812221767
0.000725121176624933,0.128519796352869,0.714806263163896,85.0188074960191
0.000436809822491956,0.191972393610957,0.72180842770356,24.666077337016
0.000470086143634492,0.130850316585812,0.767800981636537,15.7200694833464
0.000297338124694358,0.12123881633543,0.816857543971007,71.9570917183495
0.000428902019161304,0.162077095946996,0.731331022667631,69.3570728781853
0.000595257253827657,0.146714465221675,0.721225207746847,21.9230756742815
0.000505730773814297,0.111625175019841,0.769413454547672,19.5960562529413
0.000184288467598056,0.121785677243085,0.839116483393863,29.2651561284361
0.000241635238133886,0.179770791017205,0.784586451043232,50.8265746854634
0.000274067787394893,0.164391206134172,0.790585195081594,35.6725641419267
0.000337929839739947,0.179317274098084,0.754107805324898,12.3837128612963
0.000288243183945242,0.135472830039917,0.817949086522757,14.9806774717999
0.000368594199268525,0.156167910433883,0.763427157302503,17.7675655919548
0.000651064211214647,0.18952552889492,0.657626401282231,23.8417324757253
0.00112313307985277,0.149519727490835,0.640826732790552,15.6925470568233
0.000377231666013689,0.157263750302536,0.783900104621881,16.4386039626546
0.00035636605123242,0.118394777912128,0.797946284839789,72.0583337562338
0.000367347461404381,0.0911746010676216,0.821376617485801,28.8520986098797
0.000401082876232355,0.133083061038408,0.779893300395175,14.2261924692357
0.000175025549305073,0.0674700709098811,0.892136132712991,37.0330053036556
0.000351586330811957,0.138244102692482,0.77910673796316,99.8119937226484
0.000384986546202735,0.143749510420157,0.78014738176152,30.0440951505503
0.000328275072928474,0.172660665418279,0.782809634559127,13.5952468578921
0.000421599625453324,0.178237623151745,0.73243559292742,16.9864526151953
0.000709032167842667,0.146456939735313,0.706400408932359,23.9636092116507
0.000786861767047828,0.198457839219199,0.647680924765713,10.2066854543462
0.000358298705576662,0.0924515682857094,0.821014896569599,77.7883012613563
0.000377200129759316,0.0974400509650247,0.830309386855343,15.6510532242269
0.000383718205318119,0.118786949099084,0.794219444493706,82.986762214734
0.000432708985551899,0.16534011754171,0.734994812638914,22.8475791726956
0.000531254697927158,0.142974021134839,0.731969432379117,51.9552159764717
0.000325471456849415,0.132700342127858,0.798866952226069,99.6504226215245
0.000366563741452796,0.165068451631868,0.780605338101265,22.9074900556059
0.000231351009839101,0.0954213897362817,0.845551300030571,8.62032073486438
0.000196909972277612,0.109383198411997,0.841990245124889,12.9505660502095
0.000331165055892311,0.0692200394647861,0.837521291010051,64.9100702242364
0.000334185180097696,0.129063069495478,0.815059554451488,98.7068249125762
0.000384271316983636,0.105556579538362,0.810074855896907,79.3916697629763
0.000395121907506979,0.115266631497669,0.796195624072647,23.0599201328706
0.000345101813130547,0.128348546668151,0.793660311977088,34.6574831910564
0.000245305188938112,0.142543112638106,0.817247602160227,10.9524104609764
0.000330226930474269,0.138232184221897,0.794530933640336,9.88339788344223
0.000457801286356604,0.135582499943216,0.759202247890838,11.4730463780096
0.000552197489316096,0.203464154460852,0.683063997769717,18.3235450637454
0.000480318295493616,0.168590409517334,0.737089871755724,99.9971431098981
0.000686348172739999,0.221522016372369,0.629382740291258,52.7853428970691
0.000316498705950312,0.0910191568801623,0.845150306149023,13.3138657120294
0.000649866233286764,0.140250564419297,0.694853744756404,99.9928838395006
0.000284843769068617,0.240778492802591,0.710542969230988,46.0256600678846
0.000496981425988228,0.24343653420894,0.64948161437769,61.2493504605396
0.000711473357485442,0.197945896021891,0.650695409486762,55.5910255310884
0.00027035333453137,0.17020311651185,0.787457038704664,99.2592129400947
0.000220962917447959,0.0778780283869269,0.85625068207316,41.5605314179284
0.000375237993364238,0.16186853977222,0.763328694987631,99.998667041149
0.000278215304130425,0.17912069560412,0.782323138136588,28.5976992844952
0.000389246756309686,0.184397471293181,0.749551932032219,21.9894399328252
0.000421789470840739,0.151465397903002,0.765954593102235,99.9711605616697
0.000367791299356372,0.160877885964185,0.767891975269471,35.1705774114031
0.00020307929432318,0.0671607772032903,0.890789427677636,97.9777689416099
0.000413850914698547,0.142391340624342,0.766544596173089,49.2724560563502
0.000173416284407924,0.12159505173417,0.846826295707689,15.4383312354623
0.000354627656025294,0.152516381023468,0.769946430302982,21.7616115365713
0.000559370309066892,0.176861193936593,0.711716480438437,58.9686730407414
0.000241366001482982,0.139395511059177,0.799462288071404,99.9998480947584
0.000202182946590561,0.125345233601023,0.842295913531174,19.1360221667971
0.000683647467342196,0.133161135185515,0.708500403002206,15.3066795433948
0.000440508547735479,0.137619524797835,0.77310011477545,68.2390379469802
0.000345111211471352,0.135663968743855,0.77732710316063,12.5663518811122
0.000460058199307673,0.141453899639331,0.758197897412347,16.590554996568
0.000420240865824391,0.156946788533585,0.74650856808014,99.9985194737329
0.00064196621182211,0.151559813584895,0.668615606150046,99.9627304080768
0.00039392082858077,0.102609394900711,0.800000533746684,22.1351997484269
0.00022527540244782,0.106720786122985,0.838452707865732,18.5546562582026
0.000695491469895536,0.171833841602143,0.678982593828309,28.2644856065551
0.000660523336680601,0.143964124926985,0.696673255154456,21.9646557415286
0.000565797639923861,0.159964206318245,0.705212931401309,48.7344202611524
0.000249877238126411,0.205333602695244,0.763574941984454,17.7767653879413
0.000378367655423822,0.161959178709945,0.758462701376858,12.0215519771502
0.000612944796503073,0.145295663294462,0.716750902928771,26.9916911635821
0.000501359178579614,0.151379345872297,0.734117259659417,18.2179691577755
0.000381983098946034,0.0885698743527154,0.813340215518706,25.6820651597602
0.000261636380538666,0.110565877223075,0.834306259223868,31.3701159330554
0.000328004563664775,0.158067276851291,0.793166243502934,9.12471600042675
0.000422042098569328,0.139383746631168,0.771755870697237,13.3867224982981
0.000473663048959489,0.153323444294318,0.767899877007749,28.5413186804927
0.000640079305706967,0.152641431149671,0.746986315759273,16.6542809382829
0.000246990163761689,0.106864834658512,0.842525516940002,19.3489313844697
0.000364004272332121,0.111785825920783,0.820534768302959,19.4665950268487
0.000390820775833853,0.129700804643673,0.782502519720652,91.4886755627152
0.000440545225801851,0.189862781036836,0.740024133187386,99.9998761322639
0.000305543631350121,0.120851916274735,0.809590980473448,34.6852745961238
0.000237982814137155,0.0956206307090008,0.85511220198434,25.9388878306415
0.000630127525319456,0.191098616229857,0.689465081412578,29.0199038948422
0.000558495302358983,0.177270955536477,0.697876634075216,66.2099483692266
0.000793312084775505,0.127205378310229,0.700883357275208,82.2400454049818
0.000271208778446794,0.119766601579436,0.824877005032846,19.8665192603958
0.000546114269884362,0.132628874689853,0.756226998307916,19.9476715660188
0.0004412117752082,0.162259288756397,0.727165588428272,15.1895356088355
0.000455071219189828,0.166004180501294,0.740670561893128,9.96707418344235
0.000169372704624175,0.126437954746207,0.836996143390137,20.7911963191314
0.000537006657724686,0.160835104902222,0.744578804884815,18.6271165033831
0.000334854824435159,0.086310633861511,0.844247210844012,98.7906378141615
0.000395770963793496,0.159367974018515,0.769884626222976,29.9009180554332
0.000324035025913497,0.184017161462947,0.763575564085602,27.0838687731261
0.000315140205978877,0.16416517724244,0.788439216911762,12.9661343207082
0.000630552619507142,0.120270847030385,0.706512128070316,97.9488361193705
0.000456977030310869,0.206787335462493,0.722525943833598,83.972128351878
0.000299482035696337,0.0930390431733843,0.841051072503645,11.2402699606306
0.000447276165587034,0.151340185328737,0.753216697328993,13.0797996411108
0.000254750060735779,0.123852202672514,0.832742103277006,11.903864417051
0.000360990831255942,0.114514662822512,0.819188044316212,16.0835812574962
0.000283624075851367,0.157665194462153,0.787274613107194,44.1501098912972
0.000480494289304271,0.138708597769342,0.754954744483,27.7226040868085
0.000352088872355042,0.199384245531743,0.74262889730712,13.7242214726193
0.000427479116362091,0.172049382987625,0.751487627939447,14.1278392918511
0.000430495547507717,0.0962970856001151,0.795107581178446,24.3218532245516
0.000277535176203457,0.109497334021403,0.836790072701801,15.5260488010326
0.00026950671661784,0.128868208450439,0.822202704979401,17.3230275720713
0.000352334183253577,0.142883840766356,0.763792021592369,94.8875200160079
0.000439200733802621,0.142150671891622,0.76751618081482,27.4478619798022
0.000424404910335896,0.133770911303228,0.782264847801764,84.447054628983
0.000873316460693422,0.227943363777366,0.644167367026582,17.828696841726
0.00099003103354948,0.202821587407826,0.629331479436405,13.2223279412853
0.000331243661297703,0.0741905694900638,0.839918436697616,98.6243629102687
0.000584015443203954,0.134560408624901,0.749960034132671,34.5060254865685
0.000383730542473012,0.118345623939709,0.797595651221219,20.5350037437349
0.000406089964264223,0.206601938187344,0.716010801055497,54.3857136582712
0.000406688032621303,0.151033867941347,0.766374800377933,66.5962495784436
0.000292863692460346,0.155073580761075,0.789533330727752,11.75867978487
0.000347306015212164,0.156039660764128,0.774339678044964,10.8615052536128
0.00051320375041204,0.136587316486263,0.75124936499409,22.2475984841131
0.000455363166589274,0.106623096884204,0.796874805824352,11.2477538512798
0.000438093666598353,0.154454132329105,0.770359623922416,58.517541322484
0.000394316511823211,0.188638864661689,0.72109450511361,21.3357535538875
0.000208870549628798,0.126418613890638,0.828169834928967,16.7044669622916
0.000547630387441067,0.153195042538371,0.731657219897358,35.1851559945652
0.000387895072034757,0.14031113972526,0.785077020015141,13.0005136194126
0.000376905182529404,0.13008266990276,0.777768178326674,16.1022814682267
0.000279652498959092,0.130234842039008,0.816910912692753,39.7771967415997
0.000534539319499064,0.17110420477513,0.72997421241575,14.966580818984
0.000449674461879814,0.132538224554295,0.77095078956782,30.9246360915119
0.000393122790283345,0.105079567252487,0.801617868169658,19.2918650604923
0.000427311728069995,0.191170749304479,0.74960837256072,10.1366934862531
0.00040810848477491,0.130276106080427,0.76776913687911,15.4750113156808
0.000234791534421844,0.0995798906718973,0.835221144122023,15.3831379192163
0.000484966500181667,0.135128584052802,0.767039781635713,36.7200533675382
0.000207468490081411,0.101583629175324,0.851807871755704,19.8439569511268
0.000373865447806624,0.100577074154869,0.809660108279102,73.9826653448999
0.000378913674999925,0.162710674440319,0.755208704296538,23.6435356796875
0.000402761101653996,0.144551520392521,0.765748638898583,19.6975223377835
0.000432964588012783,0.202313499365505,0.735967388688076,99.6553148607353
0.000491931195407052,0.138511476128433,0.756906240229954,20.5410320212715
0.000688354752089513,0.168520168577007,0.689986088474174,49.9275993610245
0.000511715582183067,0.143202624994069,0.735857227183565,13.1896625258785
0.000412870470225957,0.20824215477296,0.718415483436717,32.0156870275164
0.000415713452228977,0.190596871466592,0.753239953598963,11.8798980340343
0.00125461710391786,0.185288817387949,0.541947334679436,18.7828099942213
0.000334428763649904,0.12984663805512,0.806661381905708,30.1906504010685
0.000208051842563962,0.12021269925978,0.83709827834859,19.7302957558154
0.000275363776498178,0.139083074119637,0.795909248783625,39.5887731134296
0.000463983863018529,0.164292460682667,0.731800800218151,35.8326784575338
0.000600660031946229,0.157353849311131,0.728010603539319,13.5002520697025
0.000351889722946017,0.163717878156678,0.767075898526559,99.8255377217166
0.00038823835727784,0.131936965221,0.78841180952671,13.1115478465512
0.000292241581882701,0.107885474814859,0.831453689056842,26.2472036083046
0.000380116589309763,0.153276826375719,0.764099785937776,14.2544353608715
0.000234735391905114,0.11179055227449,0.838074409968855,37.9156038154454
0.00024424294169796,0.136861593748173,0.810204602323526,9.90078887678765
0.000450028447855144,0.153796730537436,0.739575607333313,56.1452324123128
0.000513246424137136,0.148284726765335,0.739685350428359,60.3345817448973
0.000388551415404601,0.154362696333367,0.760793800168819,21.5278901011629
0.000379955607712125,0.143991121686728,0.766364411915636,16.1140440228511
0.000379473873127287,0.138398726367954,0.787444190102874,27.6283447036535
0.000211117576634149,0.109404124007674,0.854107247224401,88.1020968726839
0.000572913403563036,0.151013420981406,0.727256451007298,32.0170025884709
0.000360792624188607,0.154315102091223,0.773833293637157,12.0594036009368
0.000470666697007454,0.116004271633417,0.779385299072642,46.8414337576271
0.000356273283820454,0.103571648174182,0.81752301453532,22.2605170389774
0.000300920095610593,0.126781866985482,0.820437793128235,22.5910474110771
0.000228842673646895,0.144654097707589,0.810573438409849,31.2699575169829
0.000384042054012087,0.0976796528264157,0.78212461333675,77.7300526368095
0.000379059898330958,0.137444510387801,0.791107815372337,14.5945945556698
0.000167823768552102,0.136261136019797,0.827155426801996,21.0268327108339
0.000361882231302542,0.0795699347056017,0.84075939969579,21.9308858782338
0.000410393066335694,0.0815736432391766,0.830516987010136,60.9481208733363
0.00053486928525029,0.166384677364944,0.729033113340672,17.1383288849723
0.000353963804646737,0.143468890533501,0.785386038579088,39.3676593217431
0.000242767963616412,0.0878220401631838,0.850930492389193,17.4108136006159
0.000439430422956987,0.163772117787275,0.728162261978681,21.8929532925366
0.000339926957564651,0.0928257408258245,0.825638784155499,13.5031250259962
0.000457224250314986,0.151754580495594,0.760937417089719,16.6171784375387
0.000487318300628616,0.165506558464624,0.750262397645796,96.7525384701889
0.00038558183882503,0.113670382870613,0.813993777941374,17.7209225693098
0.000289530881645905,0.117668075845395,0.814529012444677,16.7564964349475
0.000477794323832036,0.164492855831074,0.73209763325629,17.4120213282939
0.000326897946982672,0.129018690835186,0.794957732512725,68.2161934047538
0.000526393356938523,0.197411205160378,0.690811102056023,23.6237656869462
0.000539028889694293,0.0787546972847337,0.77963551610982,47.2503602177169
0.000541555171221963,0.108546278891383,0.756064580127816,40.2665621990803
0.00034546473405003,0.147632241492472,0.783173524621151,99.9813992433493
0.000202197123131127,0.0860547210858942,0.865938423244424,23.260087670436
0.000546782640961623,0.146967183311594,0.739210229880516,17.3300104129728
0.000420269748483757,0.198463519222607,0.732538024198906,15.3392310959053
0.000484638906719601,0.122102384089879,0.784799648748879,12.9673139081131
0.000320197115715694,0.131084636322434,0.79755408192273,15.7739856734451
0.000338767033661583,0.136659471708642,0.791757044291738,56.1611650799276
0.000262282671505028,0.147028235452169,0.808095717157486,13.8345687750331
0.000190987954117491,0.101030012036742,0.851219770133499,38.3965687367369
0.00037008176661555,0.154259371243569,0.777314440189188,15.1326413331469
0.000585416471585172,0.137604967449193,0.755191299582517,12.4949390009393
0.000539731919869736,0.160412279504597,0.74583049558027,40.2395930046179
0.000679250828926321,0.177431538061718,0.68671195631505,82.4521339858532
0.000313158440205444,0.121176838891611,0.813201616254329,11.3950951313154
0.000371717666491233,0.179417810055555,0.733865740205759,16.4101275821343
0.000300684597760271,0.136561432643423,0.803625528948222,20.6514216801651
0.000342549575429172,0.101108048753567,0.816518622801389,19.3840784965054
0.000562049920152999,0.189166960911693,0.693095971617953,28.3202724517074
0.000276728974002751,0.135628212195689,0.815276673661051,19.5394619210299
0.000533264168491328,0.153667713427143,0.749222412802867,14.0513178301157
0.000334904530373281,0.116054913735663,0.800627306348978,32.4019952365425
0.000667395966481003,0.127963435679407,0.719503567124287,99.3436820193391
0.000566069878313808,0.165242160827768,0.713315410732427,99.8895253950647
0.000555228848451243,0.144153956586329,0.745963333862437,16.3280588644455
0.000550808748807623,0.138597798899948,0.737682308652841,42.050048821893
0.000438936693957312,0.109723880643929,0.794382197119996,17.4276557868723
0.000500734161292137,0.161624141679068,0.753662895095719,18.961324966283
0.000416891152758125,0.126169948795425,0.78808413960122,13.2971250662851
0.000510730793080872,0.122782482474095,0.761148004502572,23.0371353043282
0.000557569679613116,0.113257242171634,0.757031016756449,18.3205059009585
0.000307989241912113,0.119226801590138,0.820338486209815,23.7028627564921
0.000256299424188607,0.113661624583322,0.83490105145282,53.0235173204267
0.000188840427111442,0.11948615011352,0.843509363250715,26.1784235402035
0.000406696897603917,0.101321255760867,0.810350286344432,99.7365167838193
0.000480770210375427,0.104194920975991,0.781361295888092,14.7212880532788
0.000592408253523659,0.156189969646345,0.737203819961801,99.995880468038
0.000408932754398218,0.218905951948441,0.70531543378699,25.3044876099129
0.000470118191132904,0.184491638964094,0.727703816179483,23.4561083458234
0.000728843663772142,0.168547742851026,0.692379605924588,11.2404908737157
0.00045565923309353,0.126439021211762,0.774094996497635,13.0142298656483
0.000614510991767838,0.225150793948413,0.642919089869283,37.5711373926316
0.000283854948921491,0.117493856122891,0.818641318430266,16.3668687441454
0.000655793806246994,0.16272310018077,0.726244390804779,16.5683126535732
0.000661741244189045,0.206068632279183,0.68141663259362,81.5425284375057
0.000217498033859596,0.147675298062622,0.817224353448115,39.0036702598945
0.000435940268929014,0.131349092390646,0.753152731135939,19.8212957451657
0.000313339984513964,0.110826258426753,0.833699763147432,15.5802500667561
0.00059527183951839,0.146617541378791,0.763846178164262,15.9320439638127
0.000362008418801125,0.192230443283854,0.739025690628367,11.7048291670012
0.00104192955586824,0.190656033840002,0.546972043699295,99.9897750286658
0.000466085266948386,0.17193606802439,0.742600227952331,14.8280521899717
0.000353961931291876,0.163278852228108,0.774299824464578,22.3289342610669
0.000542876880305397,0.168227658996601,0.704250407603814,9.57470745298969
0.000453786017051518,0.129984037152311,0.757674674923475,40.5901159371257
0.00044098556931342,0.189819121567873,0.736679587071151,98.6542071603065
