"V1","V2","V3"
0.000868330348426267,0.14083987109093,0.682086514730964
0.00414856354670259,0.134380068668106,2.44102159586746e-09
0.000566738456756435,0.184779619039904,0.734226981688341
0.00433532160926531,0.125615029328579,3.64629428182242e-10
0.00464155726521338,0.189493361128581,3.59446953095152e-20
0.00067105187605539,0.0801960944856673,0.821363123013314
0.000649724992513996,0.131969270435448,0.729151251884356
0.00455734134009167,0.132085637399385,2.98000045293844e-10
0.0012598452945896,0.130257196956293,0.666372742191788
0.00437155909967205,0.120638292138931,9.92014964827895e-18
0.00123752933486533,0.251901882227345,0.533476950751164
0.00114405072546663,0.167774969015297,0.646054638660505
0.00529830756786113,0,0
0.000488886352873357,0.106048884180083,0.791584185045703
0.0027882456284072,0.0878312502992383,0.379106320353482
0.00574092871044802,0,0
0.00112284046592819,0.194024543177161,0.627896669191345
0.00513105815831229,0,0
0.00132670965760063,0.162514290192665,0.619123677969097
0.00459505441941249,0,0
0.00548673978534307,0.2,0
0.00536113812280991,0,0
0.00455989386697364,0,0
0.000833843426067604,0.166869423105189,0.694318273365292
0.00431898075964599,3.01139480050658e-09,0.200935049302018
0.00345549611856066,0.408878287210598,6.22404693746794e-22
0.00194778974895325,0.1084278556717,0.55620613989762
0.000855070555116578,0.123460778247416,0.747382002497463
0.000807933489267092,0.106310878356167,0.770107997774921
0.004907167962919,0,0
0.00117428759072741,0.163781565041096,0.629893229686081
0.00513458947957074,0.2,0
0.000272269873223826,0.0669417868091163,0.883270637000053
0.00167811666663443,0.21249170150752,0.477779127795578
0.000911951728440287,0.116081802484682,0.708700391560749
0.00152203906781483,0.0914613199478261,0.58677453097309
0.000705612250398348,0.100884412652425,0.790006832783997
0.0059281191224711,0,0
0.000183533578549158,0.0878445274336269,0.889607776938684
0.00413316875569855,0,0
0.00212673671071257,0.214297653301308,0.339560212766596
0.00474206582760613,0,0
0.000857744531001095,0.153551495891391,0.698532526060413
0.000663242711350148,0.137631153432043,0.755145133440569
0.000714549084727832,0.188734001576301,0.685637315245312
0.000493738376722566,0.127987005453013,0.783114258477858
0.00368121622616246,0.147745416655387,5.49123093124783e-10
0.000129326827663711,0.0737742592474605,0.906540155922469
0.00560977114353136,0,0
0.00495118047675327,0,0
0.00465677401617535,1.11759292082521e-16,2.81584217203131e-23
0.00427610811918412,0.213386560402937,3.5828303356398e-22
0.00157349110604647,0.202995259589285,0.486571798324514
0.00483080599591911,0,0
0.000802134622853426,0.114589616222105,0.738247384004573
0.0053244210982302,3.19313792067545e-16,9.29982764347174e-20
0.000345227248111521,0.147302546671247,0.787413604496045
0.0056210805321409,0,0
0.00180446005401187,0.146508022830437,0.482960997163333
0.00177008384129998,0.128396743883047,0.529567057639224
0.00482151967952431,0,0
0.00323487792164704,0.18222911111782,0.225495443249423
0.00469099529894695,0,0
0.00525884176092206,0,0
0.000610627876735916,0.160382078400305,0.721797973441694
0.00464246784671047,0,0
0.000437842397296442,0.0829703908472813,0.829702458623923
0.00170207884058073,0.192555440556205,0.515556724917006
0.00225970658885175,0.194592889766965,0.429780908751141
0.0052045807770523,0.13046740077537,4.30030544481469e-10
0.00224913137999346,0.147274388278819,0.383312554150471
0.00064246432422903,0.149117611733477,0.731432157169036
0.000684461042511952,0.152115201698952,0.739756800547032
0.0053938128053601,0.2,0
0.00494331959809937,0,0
0.00269333860632532,0.158259617233324,0.382377276467007
0.00555318715805824,0,0
0.00018985020980844,0.140196920103458,0.823768697433323
